session_id,specialday,weekend,month_Dec,month_Feb,month_Jul,month_June,month_Mar,month_May,month_Nov,month_Oct,month_Sep,OS_1,OS_2,OS_3,browser_1,browser_4,browser_5,region_2,region_3,region_4,region_5,region_6,region_7,region_8,region_9,traffictype_1,traffictype_10,traffictype_13,traffictype_3,traffictype_4,traffictype_5,traffictype_6,traffictype_8,visitortype_New_Visitor,visitortype_Returning_Visitor,administrative,administrative_duration,informational,informational_duration,productrelated,productrelated_duration,bouncerates,exitrates,pagevalues
486827,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.08817864033312606,-0.4583847344260459,-0.44966553227902084,-0.6990010988773144,-0.40009877438805386
186969,0.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.11116157888269362,-0.2117178941809783,-0.10147421681343234,0.21233508210862154,-0.40009877438805386
424109,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14351426005614273,0.27548124174683947,-0.44936108496035526,-0.3090939974628172,-0.5018715342253423,-0.6449204707581613,-0.44966553227902084,-0.26869542740075186,-0.40009877438805386
215760,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6857350426218828,-0.7069912877005636,-0.2787352573584245,-0.024624579510331326,-0.40009877438805386
184694,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.13910539346127104,-0.06975109443624358,-0.44936108496035526,-0.3090939974628172,-0.7087179811714504,-0.6720764531704623,-0.44966553227902084,-0.5260840287960056,-0.40009877438805386
244742,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.7043447004960987,-0.13728689248330536,3.626106763401292,0.20678134018676156,-0.042212763233990924,-0.46562901164788445,0.10244203135634018,-0.4252694079111603,-0.40009877438805386
400739,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1174429680831675,0.13925014659558488,-0.44936108496035526,-0.3090939974628172,0.923070655847847,1.7618984456623141,-0.2225646942434379,-0.6412527020204601,-0.40009877438805386
188400,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6397691655227477,-0.7039524039544252,0.7441332367425245,0.7584426767363477,4.330159868227866
440117,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.4261339135735565,0.008892565157586128,-0.44936108496035526,-0.3090939974628172,-0.29502508727923415,-0.4056891971259856,-0.25974300226819397,-0.3292219235166501,-0.40009877438805386
435980,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.42172504697868485,1.4889977914827512,-0.44936108496035526,-0.3090939974628172,-0.6167862269731801,-0.6533258938857782,-0.44966553227902084,-0.5526866677316203,-0.40009877438805386
406980,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.42172504697868485,-0.2776902621758612,-0.44936108496035526,-0.3090939974628172,0.07270192951384691,0.461441215376663,-0.18948076085152787,-0.4834817550632923,-0.020520192845561783
358533,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.4261339135735565,-0.4176493173852192,-0.44936108496035526,-0.3090939974628172,-0.409939780027072,-0.5598963829672664,-0.44966553227902084,-0.76816791445981,-0.40009877438805386
159483,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14351426005614273,-0.21637486656033292,-0.44936108496035526,-0.3090939974628172,0.18761662226168477,0.6187400658487554,-0.37191808302696894,-0.6599607989197105,-0.40009877438805386
201181,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7043447004960987,0.3384628165910505,-0.44936108496035526,-0.3090939974628172,-0.042212763233990924,-0.5450899068424642,-0.44966553227902084,-0.827778586512361,-0.40009877438805386
340641,0.8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.42172504697868485,-0.07441639627655554,-0.44936108496035526,-0.3090939974628172,-0.15712745598182876,0.339726355816432,0.24413470299351991,0.7345618214328983,0.8314996004828318
270971,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,3.626106763401292,0.0767970031411984,3.336279203552442,1.103857517647598,-0.27716756081102617,-0.423674497067834,-0.356586781327244
224978,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.6826822751179953,1.9144462099166772,1.1808260543843039,1.2222839733552238,3.5201427119489823,4.301152465324861,-0.39006582098990694,-0.5125640038354558,0.30172363356394916
453611,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,-0.4261339135735565,0.47542274918877947,-0.44936108496035526,-0.3090939974628172,3.1294327566063336,0.6097890977850344,-0.3638963611319651,-0.31413338177224176,-0.40009877438805386
284922,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.3180080258288017,-0.7263884179950643,1.7379780145170458,1.7959450142240136,-0.40009877438805386
319971,0.8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.09568486806341449,-0.310327516528024,-0.44966553227902084,-0.7692075748021595,-0.40009877438805386
186259,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7043447004960987,-0.1077399808502122,-0.44936108496035526,-0.3090939974628172,-0.08817864033312606,-0.5523530544978527,-0.17598716379663565,-0.3581585069606303,-0.40009877438805386
311534,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6167862269731801,-0.6673995895349434,0.5949083932262663,0.26933442302785643,-0.40009877438805386
377769,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14351426005614273,-0.4976259203619952,-0.44936108496035526,-0.3090939974628172,-0.7087179811714504,-0.4632340169996711,-0.44966553227902084,-0.18024993013348128,-0.40009877438805386
150180,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14351426005614273,0.1877291354807197,0.3657324847119742,6.267626015778765,-0.36397390292793685,-0.6506318479899896,-0.16575414157577267,-0.7620018928177956,-0.40009877438805386
247334,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1174429680831675,1.4837944183876304,-0.44936108496035526,-0.3090939974628172,0.2335824993608199,-0.4987954225395891,-0.44966553227902084,-0.5568989272218202,2.897697961422105
364294,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4261339135735565,0.7326808220974088,-0.44936108496035526,-0.3090939974628172,-0.4329227185766396,0.1590366992469329,-0.44966553227902084,-0.8044804962718782,-0.40009877438805386
426412,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,4.441200333073621,6.267626015778765,1.129917102793955,3.1354256569607077,-0.3130039673881212,-0.5733685505778028,-0.40009877438805386
202784,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7317009197210179,-0.7021420051269384,2.335864928771252,2.759340032998255,-0.40009877438805386
257621,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6397691655227477,-0.6339287635912775,0.5949083932262663,0.16558418927908983,-0.40009877438805386
271024,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7546838582705855,-0.550197817820016,-0.44966553227902084,0.5805851242741564,-0.40009877438805386
175062,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7546838582705855,-0.6597916039839451,-0.44966553227902084,-0.18024993013348128,-0.40009877438805386
398803,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2695840075309264,0.5787258613671151,1.1808260543843039,2.9215583797945843,0.7392071474513063,1.279167092405818,-0.44966553227902084,-0.7680446591821164,2.2628738929038152
343010,0.8,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.4559056571262072,-0.31678568327619056,-0.2297552277744386,0.010478419826553637,-0.40009877438805386
299916,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.13910539346127104,-0.10529625129259498,-0.44936108496035526,-0.3090939974628172,-0.3869568414775044,0.40480911583070683,-0.3255194672021272,-0.25704485715207437,-0.40009877438805386
395221,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.2030933330809639,-0.27368482869291766,-0.44966553227902084,-0.3531669794647434,-0.40009877438805386
275884,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.13910539346127104,-0.2676931868037642,1.1808260543843039,-0.18723368148260175,0.11866780661298205,0.6158469974433216,-0.3615909029124609,-0.4154171197140034,-0.40009877438805386
442703,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.14351426005614273,-0.2177078099432792,0.3657324847119742,6.267626015778765,4.761681052396632,2.231728896227569,0.47949392159267135,0.43036661333258963,-0.40009877438805386
394084,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.08817864033312606,-0.2866576294338798,0.24797056647128396,0.5899535421311558,-0.40009877438805386
256699,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.13910539346127104,-0.2823555640161731,-0.44936108496035526,-0.3090939974628172,3.7499720974446578,3.88474326012823,-0.3836932515170145,-0.30008460412041266,-0.40009877438805386
285059,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9869643540135125,0.3567907881065616,1.1808260543843039,1.1410437627017467,-0.6397691655227477,-0.3149060089556562,-0.10147421681343234,0.18090401104457288,0.5490496669380087
326386,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.13910539346127104,1.2485299112976143,1.1808260543843039,0.38144779309173704,-0.6627521040723152,-0.31678568327619056,-0.44966553227902084,-0.575488914854971,-0.40009877438805386
331472,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.570820349874045,-0.6491770632179021,0.042776470126960335,0.004194932169886766,-0.40009877438805386
343836,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,3.626106763401292,0.7064086357056449,-0.6167862269731801,-0.6401358452855177,0.3131582050834099,0.2843999529704213,-0.40009877438805386
236698,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.0037531138651442104,0.9846539974343153,-0.44966553227902084,-0.8219572646469515,-0.40009877438805386
241219,0.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.42172504697868485,1.2089718092884119,1.9959196240566333,0.2303410012762699,1.129917102793955,3.961365098162025,0.05984472450380472,-0.2485543322729635,-0.10912352217474318
341646,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.5938032884236125,-0.5818797973010339,-0.44966553227902084,-0.30170939503105865,-0.40009877438805386
329949,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.13910539346127104,-0.4709670527030699,-0.44936108496035526,-0.3090939974628172,-0.5938032884236125,-0.5861471659658241,-0.44966553227902084,-0.6644176807110432,-0.40009877438805386
485525,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,1.497644119587036,0.44827257474253723,-0.37408649314744685,-0.5443335081619929,0.15657976647850233
490909,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.11866780661298205,-0.32284667069899226,-0.1755377880938833,-0.12155916990348692,-0.40009877438805386
227748,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.570820349874045,-0.6116220637526016,-0.44966553227902084,-0.4108060028251797,-0.40009877438805386
304723,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4000626216005814,0.4988936608123155,0.3657324847119742,-0.3090939974628172,1.17588297989309,-0.0075802254974081515,-0.39264349517439784,-0.6813404020878513,2.3560670455232953
285187,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7317009197210179,-0.6885640139207879,2.68405624423684,2.240588864254422,-0.40009877438805386
474901,0.6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.14351426005614273,-0.09441054702074954,-0.44936108496035526,-0.3090939974628172,-0.18011039453139632,-0.4441601722100787,-0.3452081397284921,0.07935000374389371,-0.40009877438805386
472579,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.13910539346127104,-0.45041750890486393,-0.44936108496035526,-0.3090939974628172,0.923070655847847,0.9364727051282973,-0.44966553227902084,-0.5126424390121699,0.2314446566201684
190086,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.3409909643783693,-0.34970400939742563,-0.0922652530861777,-0.35032208580521407,-0.40009877438805386
152791,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42172504697868485,1.260193165898394,-0.44936108496035526,-0.3090939974628172,0.41744600775736046,-0.05747988112709153,-0.3399889052182265,-0.6763166912694557,1.488631164039137
316850,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.7043447004960987,0.6751976387078511,-0.44936108496035526,-0.3090939974628172,1.1069341642443875,0.2483396465626044,-0.250558105524183,-0.3893056343849553,-0.40009877438805386
310293,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,1.1808260543843039,1.1147760948612566,0.9460535943974145,0.6231443536837262,0.700623599023453,0.2469402878239799,-0.40009877438805386
201632,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14351426005614273,-0.1777195084548912,-0.44936108496035526,-0.3090939974628172,0.16463368371211717,-0.5180697043422247,-0.44966553227902084,-0.7407007455764135,1.7037560592550385
495590,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4261339135735565,-0.3776610158968312,-0.44936108496035526,-0.3090939974628172,-0.409939780027072,-0.5899619349237425,-0.44966553227902084,-0.5535269823748451,3.1057640717915875
315327,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.22607627163053148,-0.15422695520322505,0.3604125358680255,0.5214028369367538,-0.40009877438805386
338156,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0.7043447004960987,0.58250253450762,-0.44936108496035526,-0.3090939974628172,0.09568486806341449,-0.20685460254725466,-0.3103890019144918,-0.3901908313792998,-0.40009877438805386
417838,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4000626216005814,0.7321254292433386,2.8110131937289626,1.257217263936219,0.4634118848564956,-0.15492740717363143,-0.15276409182740955,-0.39249385831800815,1.4273918164529613
170287,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.4261339135735565,0.9528386372918768,-0.44936108496035526,-0.3090939974628172,-0.5478374113244774,-0.4785038690363943,-0.44966553227902084,-0.5616065110779855,-0.40009877438805386
374726,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0.13910539346127104,0.48541982456087646,1.1808260543843039,-0.2266622636926758,-0.2720421487296666,-0.384513996554489,-0.44966553227902084,-0.7168369260613475,-0.40009877438805386
339664,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,0.07270192951384691,-0.1412241966936939,-0.44966553227902084,-0.614921079445444,-0.40009877438805386
194906,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7317009197210179,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
147434,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.570820349874045,-0.6352219056109109,-0.44966553227902084,-0.5260840287960056,4.882099046853977
134808,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.15712745598182876,0.021694240362847138,-0.14235098506178945,-0.045742815089612296,-0.40009877438805386
376503,0.4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.3180080258288017,-0.615819387246214,0.5949083932262663,0.35161153314778104,-0.40009877438805386
271004,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.42172504697868485,2.0263023752467606,-0.44936108496035526,-0.21350134956681258,0.6702583318026036,0.3237581991362834,-0.44966553227902084,-0.7101150521669986,-0.3361931484498287
402079,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.6167862269731801,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
217282,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.06519570178355849,0.1906349413164694,-0.26800050538966286,-0.3384077202122049,-0.40009877438805386
365620,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7043447004960987,0.29602482108993683,-0.44936108496035526,-0.3090939974628172,0.16463368371211717,0.45775978487867264,-0.44966553227902084,-0.6146000347221318,0.03512782647216651
167961,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.2695840075309264,0.5412749122471455,1.9959196240566333,0.07598460103466362,3.2443474493541715,1.1261354683528932,-0.2912855832671069,-0.4047300778861507,-0.40009877438805386
428482,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.5305412356702366,1.898561967492253,0.3657324847119742,-0.2765979132014264,4.761681052396632,1.898748901509048,-0.3451245738144518,-0.5844058946948827,-0.40009877438805386
402697,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14351426005614273,0.4187726554135631,-0.44936108496035526,-0.3090939974628172,-0.7317009197210179,-0.5983673580513595,-0.44966553227902084,-0.4108060028251797,-0.40009877438805386
225011,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.6826822751179953,0.29059370995253764,2.8110131937289626,-0.08974542869842939,0.7621900860008739,0.9163025138441875,-0.3958273356078595,-0.6651671308995509,1.9540259189009574
136520,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7317009197210179,-0.6384547606599943,-0.44966553227902084,-0.27905966075131866,-0.40009877438805386
202391,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-0.7087535670909703,-0.5642730895093085,-0.44936108496035526,-0.3090939974628172,-0.7317009197210179,-0.7315609860735979,3.728630169742128,3.278091201742089,-0.40009877438805386
479803,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.4261339135735565,0.1821752049406008,-0.44936108496035526,-0.3090939974628172,-0.5248544727749098,-0.5178692673291815,-0.44966553227902084,-0.6505843092945256,-0.40009877438805386
149294,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2695840075309264,0.26926083951524743,0.3657324847119742,0.6170444039868203,-0.6397691655227477,-0.6572053199446783,-0.10147421681343234,-0.41287996999781756,0.5268861083591407
432893,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.42172504697868485,0.24437922925593605,0.3657324847119742,-0.25222585000538333,-0.08817864033312606,0.12228452521507886,-0.3463476654238259,-0.6289652505868926,-0.40009877438805386
219916,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.13910539346127104,0.13218982808011578,-0.44936108496035526,-0.3090939974628172,-0.18011039453139632,-0.3732313324331877,-0.44966553227902084,-0.691489063202735,-0.40009877438805386
